"Start Time (JDate)","Stop Time (JDate)","Duration (sec)"
2458491.28478023,2458491.31595424,2693.435
2458491.41355085,2458491.42107038,649.688
2458491.88584292,2458491.89624380,898.636
2458491.98777842,2458492.02777237,3455.477
2458492.10022019,2458492.14478134,3850.083
2458492.21866088,2458492.25700178,3312.653
2458492.34266921,2458492.36536011,1960.494
2458492.92589537,2458492.95588182,2590.829
2458493.03402819,2458493.07693885,3707.481
2458493.14811470,2458493.19098056,3703.610
2458493.26790181,2458493.30097087,2857.167
2458493.39432805,2458493.40548115,963.628
2458493.96400863,2458494.00040018,3144.230
2458494.07384416,2458494.11741425,3764.455
2458494.18901113,2458494.22925189,3476.802
2458494.30973025,2458494.33711074,2365.674
2458494.89156821,2458494.91247914,1806.704
2458494.99615974,2458495.03542420,3392.449
2458495.10683601,2458495.14992681,3723.045
2458495.22260450,2458495.25992530,3224.517
2458495.34431171,2458495.36551188,1831.695
2458495.91562755,2458495.94325261,2386.805
2458496.02173743,2458496.06219057,3495.151
2458496.13276151,2458496.17486086,3637.385
2458496.24874532,2458496.28325019,2981.221
2458496.37214320,2458496.38597436,1195.012
2458496.93396660,2458496.96460475,2647.136
2458497.04050263,2458497.08122765,3518.641
2458497.15147807,2458497.19246645,3541.396
2458497.26737957,2458497.29943580,2769.658
2458497.94589701,2458497.97771962,2749.473
2458498.05234398,2458498.09281239,3496.471
2458498.16292709,2458498.20292272,3455.623
2458498.27847707,2458498.30866948,2608.624
2458498.85235572,2458498.85974589,638.511
2458498.95121982,2458498.98305142,2750.250
2458499.05722609,2458499.09709984,3445.092
2458499.16711532,2458499.20635592,3390.388
2458499.28200438,2458499.31111870,2515.477
2458499.85075443,2458499.85960866,765.006
2458499.94988023,2458499.98080264,2671.696
2458500.05517067,2458500.09416605,3369.201
2458500.16410106,2458500.20284102,3347.133
2458500.27795203,2458500.30691305,2502.231
2458500.84394147,2458500.85042940,560.557
2458500.94189417,2458500.97105472,2519.471
2458501.04624248,2458501.08402248,3264.192
2458501.15398753,2458501.19239759,3318.629
2458501.26639315,2458501.29611024,2567.557
2458501.92732537,2458501.95382489,2289.558
2458502.03053751,2458502.06662250,3117.743
2458502.13691626,2458502.17498370,3289.027
2458502.24751996,2458502.27867374,2691.687
2458502.90628404,2458502.92910089,1971.376
2458503.00817193,2458503.04187228,2911.710
2458503.11305470,2458503.15049075,3234.474
2458503.22162132,2458503.25447979,2838.971
2458503.34133379,2458503.34944550,700.851
2458503.87896154,2458503.89684717,1545.319
2458503.97927415,2458504.00965948,2625.293
2458504.08257728,2458504.11874317,3124.732
2458504.18901627,2458504.22333741,2965.346
2458504.30252094,2458504.32174312,1660.797
2458504.84586020,2458504.85680994,946.057
2458504.94398674,2458504.96991073,2239.832
2458505.04564712,2458505.07951308,2926.019
2458505.14998741,2458505.18499580,3024.725
2458505.25918970,2458505.28527062,2253.392
2458505.90249767,2458505.92265407,1741.513
2458506.00240688,2458506.03258062,2607.011
2458506.10474283,2458506.13913905,2971.833
2458506.21050421,2458506.24100601,2635.355
2458506.85522069,2458506.86789072,1094.690
2458506.95298993,2458506.97787344,2149.935
2458507.05341114,2458507.08540846,2764.568
2458507.15636408,2458507.18889922,2811.037
2458507.26519110,2458507.28642823,1834.888
2458507.89758632,2458507.91560585,1556.887
2458507.99606587,2458508.02354328,2374.048
2458508.09667380,2458508.12863911,2761.803
2458508.20058952,2458508.22906984,2460.700
