"Start Time (JDate)","Stop Time (JDate)","Duration (sec)"
2458502.03038285,2458502.06802486,3252.269
2458502.13754655,2458502.17685439,3396.197
2458502.24886360,2458502.28103899,2779.953
2458502.80852557,2458502.81128736,238.619
2458502.90513074,2458502.93013431,2160.309
2458503.00792360,2458503.04324666,3051.912
2458503.11354405,2458503.15238543,3355.895
2458503.22279848,2458503.25683725,2940.950
2458503.34109732,2458503.35462307,1168.625
2458503.87753553,2458503.89801268,1769.226
2458503.97888685,2458504.01095276,2770.495
2458504.08289663,2458504.12062227,3259.495
2458504.18998904,2458504.22567120,3082.939
2458504.30356953,2458504.32532785,1879.919
2458504.84375689,2458504.85850034,1273.835
2458504.94340380,2458504.97108343,2391.520
2458505.04577229,2458505.08131330,3070.743
2458505.15072977,2458505.18729334,3159.093
2458505.26034602,2458505.28833484,2418.234
2458505.80471696,2458505.81104789,546.992
2458505.90161924,2458505.92374389,1911.570
2458506.00231057,2458506.03420802,2755.939
2458506.10524091,2458506.14136936,3121.498
2458506.21149586,2458506.24379797,2790.903
2458506.32901954,2458506.33763543,744.413
2458506.85376105,2458506.86919763,1333.720
2458506.95262502,2458506.97923742,2299.311
2458507.05365439,2458507.08749026,2923.420
2458507.15710427,2458507.19152207,2973.698
2458507.26598833,2458507.29023725,2095.106
2458507.80073636,2458507.80712187,551.708
2458507.89683830,2458507.91675185,1720.531
2458507.99603147,2458508.02532818,2531.236
2458508.09714122,2458508.13109810,2933.874
2458508.20141650,2458508.23219167,2658.975
2458508.83524531,2458508.84734216,1045.168
2458508.93240809,2458508.95506627,1957.667
2458509.03149979,2458509.06203038,2637.843
2458509.13261987,2458509.16536706,2829.357
2458509.23838464,2458509.26354397,2173.767
2458509.86290607,2458509.87766657,1275.307
2458509.96005935,2458509.98424111,2089.305
2458510.05882707,2458510.08947207,2647.728
2458510.15997326,2458510.19061060,2647.066
2458510.26848681,2458510.28522766,1446.410
2458510.78858438,2458510.79329769,407.230
2458510.88278881,2458510.89883695,1386.559
2458510.97956956,2458511.00427550,2134.593
2458511.07786879,2458511.10784593,2590.025
2458511.17904024,2458511.20705975,2420.886
2458511.80023912,2458511.80704604,588.118
2458511.89459849,2458511.91094426,1412.275
2458511.99079717,2458512.01520171,2108.552
2458512.08849872,2458512.11731575,2489.791
2458512.18957872,2458512.21489011,2186.904
2458512.80425474,2458512.81142041,619.114
2458512.89817810,2458512.91400046,1367.052
2458512.99364792,2458513.01706780,2023.477
2458513.09060531,2458513.11798229,2365.371
2458513.19128910,2458513.21426053,1984.731
2458513.80022891,2458513.80675141,563.544
2458513.89343638,2458513.90802997,1260.886
2458513.98806305,2458514.00990771,1887.378
2458514.08411172,2458514.10987638,2226.066
2458514.18391260,2458514.20529509,1847.447
2458514.78807176,2458514.79311600,435.822
2458514.88032369,2458514.89309277,1103.248
2458514.97401580,2458514.99373867,1704.055
2458515.06899798,2458515.09296157,2070.454
2458515.16738021,2458515.18799496,1781.115
2458515.76804487,2458515.77029907,194.762
2458515.85882200,2458515.86929365,904.751
2458515.95150780,2458515.96858856,1475.778
2458516.04530641,2458516.06715049,1887.329
2458516.14188034,2458516.16217726,1753.653
2458516.82894861,2458516.83677260,675.993
2458516.92056060,2458516.93454387,1208.154
2458517.01312158,2458517.03234933,1661.277
2458517.10774771,2458517.12754470,1710.460
2458517.79081443,2458517.79561845,415.067
2458517.88120575,2458517.89179182,914.636
2458517.97253560,2458517.98853867,1382.665
2458518.06528980,2458518.08382008,1601.016
2458518.16325158,2458518.17387790,918.114
2458518.83349047,2458518.84059637,613.950
2458518.92361768,2458518.93587211,1058.783
2458519.01469667,2458519.03086052,1396.556
2458519.10849065,2458519.12291111,1245.928
2458519.77760346,2458519.78107898,300.285
2458519.86640169,2458519.87471116,717.938
2458519.95603523,2458519.96876908,1100.204
2458520.04710981,2458520.06155619,1248.167
2458520.80093639,2458520.80545371,390.296
2458520.88927749,2458520.89797259,751.257
2458520.97842142,2458520.99049733,1043.359
2458521.06988596,2458521.08076410,939.872
2458521.81435421,2458521.81908379,408.635
2458521.90205062,2458521.91039683,721.112
2458521.99073048,2458522.00125141,909.009
2458522.08365718,2458522.08802276,377.186
2458522.81769780,2458522.82210061,380.403
2458522.90468526,2458522.91210499,641.065
2458522.99288925,2458523.00127531,724.555
2458523.81091284,2458523.81460679,319.157
2458523.89714502,2458523.90326260,528.559
2458523.98481341,2458523.99079851,517.113
2458524.79395515,2458524.79671875,238.775
2458524.87939108,2458524.88402550,400.414
2458524.96645206,2458524.96998937,305.623
2458525.76675414,2458525.76855213,155.346
2458525.85137808,2458525.85451278,270.838
2458525.93815013,2458525.93858464,37.541
2458526.72914260,2458526.73021638,92.775
2458526.81302504,2458526.81481303,154.482
2458527.68066543,2458527.68186669,103.789
2458527.76407489,2458527.76507649,86.538
2458528.62107478,2458528.62321234,184.685
2458528.70393613,2458528.70548406,133.741
2458529.55074312,2458529.55336501,226.531
2458529.63242788,2458529.63540809,257.490
2458529.71478885,2458529.71627842,128.699
2458530.54969762,2458530.55400132,371.839
2458530.63100403,2458530.63456758,307.891
2458530.71266601,2458530.71422613,134.794
2458531.53570805,2458531.54104735,461.316
2458531.61620625,2458531.62051628,372.387
2458531.69700856,2458531.69914075,184.222
2458532.50810310,2458532.51425988,531.946
2458532.58750297,2458532.59283204,460.432
2458532.66732436,2458532.67054188,277.994
2458533.46651442,2458533.47293896,555.081
2458533.54437524,2458533.55089114,562.974
2458533.62306101,2458533.62775355,405.435
2458533.70208350,2458533.70359961,130.992
2458534.41120036,2458534.41557674,378.119
2458534.48642995,2458534.49378337,635.336
2458534.56358262,2458534.56995018,550.157
2458534.64112186,2458534.64533711,364.197
2458535.41382066,2458535.41986988,522.653
2458535.48842237,2458535.49598347,653.279
2458535.56431843,2458535.57069282,550.747
2458535.64051289,2458535.64465903,358.227
2458536.39794114,2458536.40360756,489.579
2458536.47086394,2458536.47837342,648.819
2458536.54510931,2458536.55172171,571.312
2458536.61969965,2458536.62433203,400.238
2458537.36260549,2458537.36383937,106.607
2458537.43193185,2458537.43871856,586.372
2458537.50398473,2458537.51076905,586.165
2458537.57658549,2458537.58201056,468.726
2458537.64966079,2458537.65216239,216.138
2458538.36978857,2458538.37227744,215.039
2458538.43799775,2458538.44379325,500.731
2458538.50783127,2458538.51349780,489.588
2458538.57803942,2458538.58241705,378.228

